2024-07-31 00:00	1.08156	1.08200	1.08127	1.08200	7807
2024-07-31 01:00	1.08200	1.08243	1.08166	1.08220	12227
2024-07-31 02:00	1.08218	1.08282	1.08201	1.08265	9815
2024-07-31 03:00	1.08265	1.08302	1.08219	1.08220	10920
2024-07-31 04:00	1.08220	1.08259	1.08214	1.08254	9121
2024-07-31 05:00	1.08254	1.08268	1.08200	1.08248	7294
2024-07-31 06:00	1.08249	1.08255	1.08156	1.08252	19358
2024-07-31 07:00	1.08252	1.08252	1.08115	1.08181	19831
2024-07-31 08:00	1.08181	1.08276	1.08065	1.08224	21577
2024-07-31 09:00	1.08225	1.08276	1.08219	1.08258	12987
2024-07-31 10:00	1.08258	1.08352	1.08250	1.08331	8301
2024-07-31 11:00	1.08331	1.08401	1.08268	1.08281	9079
2024-07-31 12:00	1.08281	1.08479	1.08251	1.08408	21019
2024-07-31 13:00	1.08408	1.08493	1.08385	1.08428	19983
2024-07-31 14:00	1.08429	1.08467	1.08172	1.08215	27411
2024-07-31 15:00	1.08216	1.08277	1.08189	1.08231	16839
2024-07-31 16:00	1.08228	1.08232	1.08042	1.08092	8156
2024-07-31 17:00	1.08092	1.08164	1.08057	1.08161	5093
2024-07-31 18:00	1.08160	1.08292	1.08019	1.08268	30728
2024-07-31 19:00	1.08266	1.08329	1.08192	1.08227	22170
2024-07-31 20:00	1.08226	1.08280	1.08169	1.08256	3405
2024-07-31 21:00	1.08256	1.08282	1.08227	1.08272	593
2024-07-31 22:00	1.08270	1.08309	1.08240	1.08243	2216
2024-07-31 23:00	1.08246	1.08255	1.08217	1.08238	4246
2024-08-01 00:00	1.08235	1.08300	1.08232	1.08276	8346
2024-08-01 01:00	1.08275	1.08336	1.08269	1.08276	9600
2024-08-01 02:00	1.08275	1.08307	1.08242	1.08261	8739
2024-08-01 03:00	1.08261	1.08345	1.08255	1.08328	6124
2024-08-01 04:00	1.08328	1.08354	1.08263	1.08267	7037
2024-08-01 05:00	1.08267	1.08296	1.08253	1.08272	7906
2024-08-01 06:00	1.08270	1.08277	1.08110	1.08160	14131
2024-08-01 07:00	1.08161	1.08199	1.07991	1.08009	19067
2024-08-01 08:00	1.08009	1.08021	1.07813	1.07843	14740
2024-08-01 09:00	1.07842	1.07861	1.07774	1.07778	11302
2024-08-01 10:00	1.07781	1.07896	1.07779	1.07842	7523
2024-08-01 11:00	1.07844	1.07958	1.07805	1.07918	20154
2024-08-01 12:00	1.07919	1.08084	1.07869	1.07964	32178
2024-08-01 13:00	1.07963	1.08060	1.07872	1.08027	22936
2024-08-01 14:00	1.08034	1.08182	1.07872	1.07921	36247
2024-08-01 15:00	1.07922	1.07945	1.07836	1.07886	20932
2024-08-01 16:00	1.07887	1.07967	1.07802	1.07862	18706
2024-08-01 17:00	1.07863	1.07920	1.07849	1.07915	8199
2024-08-01 18:00	1.07917	1.07919	1.07828	1.07837	12110
2024-08-01 19:00	1.07838	1.07954	1.07825	1.07897	11709
2024-08-01 20:00	1.07897	1.07917	1.07864	1.07911	3901
2024-08-01 21:00	1.07911	1.07925	1.07887	1.07913	1978
2024-08-01 22:00	1.07911	1.07932	1.07874	1.07884	5779
2024-08-01 23:00	1.07885	1.07918	1.07863	1.07864	6169
2024-08-02 00:00	1.07864	1.07925	1.07818	1.07909	9641
2024-08-02 01:00	1.07908	1.07937	1.07878	1.07908	13402
2024-08-02 02:00	1.07909	1.07917	1.07846	1.07902	8979
2024-08-02 03:00	1.07901	1.07951	1.07901	1.07930	5823
2024-08-02 04:00	1.07931	1.07986	1.07924	1.07976	7049
2024-08-02 05:00	1.07976	1.08042	1.07955	1.08042	8518
2024-08-02 06:00	1.08041	1.08087	1.07929	1.07963	20496
2024-08-02 07:00	1.07961	1.08042	1.07861	1.08040	23156
2024-08-02 08:00	1.08041	1.08152	1.08031	1.08145	16338
2024-08-02 09:00	1.08144	1.08248	1.08144	1.08202	16797
2024-08-02 10:00	1.08203	1.08244	1.08156	1.08230	10886
2024-08-02 11:00	1.08229	1.08372	1.08229	1.08312	15186
2024-08-02 12:00	1.08313	1.08970	1.08292	1.08910	40791
2024-08-02 13:00	1.08910	1.09064	1.08844	1.09054	41895
2024-08-02 14:00	1.09056	1.09265	1.09001	1.09223	34870
2024-08-02 15:00	1.09224	1.09247	1.09121	1.09132	30525
2024-08-02 16:00	1.09132	1.09148	1.09032	1.09120	21773
2024-08-02 17:00	1.09120	1.09153	1.09071	1.09111	10804
2024-08-02 18:00	1.09110	1.09166	1.09100	1.09129	11862
2024-08-02 19:00	1.09128	1.09165	1.09096	1.09126	7277
2024-08-02 20:00	1.09127	1.09147	1.09080	1.09098	3794
2024-08-04 21:00	1.09225	1.09234	1.09175	1.09202	605
2024-08-04 22:00	1.09203	1.09210	1.09028	1.09060	6482
2024-08-04 23:00	1.09064	1.09114	1.09043	1.09103	11885
2024-08-05 00:00	1.09104	1.09224	1.09068	1.09166	21298
